transaction_id,account_number,customer_id,trade_date,settlement_date,symbol,security_name,transaction_type,quantity,price_per_share,total_amount,currency,commission,tax,account_type,broker_id,market,timestamp,client_notes,risk_rating
TXN000480,ACC-508486,CUST_186,2024.06.25,,EUR/USD,Euro US Dollar,DIVIDEND,59,3.46,204.41,USD,40.66,0.00,Retirement,BRK002,FOREX,2024-06-25T13:03:58Z,Tax loss harvesting,low
TXN000481,ACC-291999,CUST_450,30 June 2024,07-02-2024,GBP/USD,British Pound US Dollar,SELL,459797,$1.2805,"588,778.68",USD,9.35,9749.40,Individual,BRK001,FOREX,2024-06-30T12:05:10Z,Short-term trade,Medium
TXN000482,ACC-947613,CUST_896,2024.01.06,,CVX,Chevron Corporation,DIVIDEND,189,$2.45,463.11,USD,30.75,0.00,Joint,BRK001,NYSE,2024-01-06T09:39:12Z,Year-end selling,low
TXN000483,ACC-886083,CUST_354,2024-05-05,05-08-2024,SLV,iShares Silver Trust,SELL,188,21.75,$4088.65,USD,46.97,78.86,Trust,BRK004,NYSE ARCA,2024-05-05T11:23:07Z,Quarterly rebalancing,low
TXN000484,ACC-404154,CUST_307,04-09-2024,,BAC,Bank of America Corp,BUY,202,$37.6235,$-7599.95,USD,15.87,0.00,Corporate,BRK005,NYSE,2024-09-04T16:57:39Z,Long-term investment,Low
TXN000485,ACC-444511,CUST_306,06/30/2024,2024.07.01,AAPL,Apple Inc,SELL,52,167.73,"8,721.78",USD,26.54,112.83,Retirement,BRK004,NASDAQ,2024-06-30T16:00:09Z,Dollar cost averaging,Medium
TXN000486,ACC-514563,CUST_384,02-Jun-2024,06/04/2024,BTC-USD,Bitcoin USD,BUY,6.56314,$69627.92,-456977.82,USD,26.97,0.00,Retirement,BRK003,CRYPTO,2024-06-02T09:22:56Z,Profit taking,low
TXN000487,ACC-240173,CUST_405,03-Aug-2024,04 August 2024,CRM,Salesforce Inc,BUY,137,276.776,"-37,918.30",USD,10.94,0.00,Trust,BRK005,NYSE,2024-08-03T11:20:48Z,Dividend reinvestment,HIGH
TXN000488,ACC-213119,CUST_812,11/01/2024,01-14-2024,AMZN,Amazon.com Inc,SELL,425,142.082,60384.68,USD,22.11,969.87,Trust,BRK004,NASDAQ,2024-01-11T13:31:05Z,Profit taking,
TXN000489,ACC-864672,CUST_524,04-05-2024,04-08-2024,BAC,Bank of America Corp,BUY,220,38.33,$-8431.85,USD,14.92,0.00,Individual,BRK005,NYSE,2024-04-05T12:54:37Z,Rebalancing,High
TXN000490,ACC-140230,CUST_281,08/04/2024,2024-04-09,BTC-USD,Bitcoin USD,BUY,5.250187,$48312.34,"$-253,648.83",USD,40.01,0.00,Retirement,BRK002,CRYPTO,2024-04-08T15:30:03Z,Quarterly rebalancing,MEDIUM
TXN000491,ACC-481237,CUST_288,2024.06.28,2024-06-29,JPM,JPMorgan Chase & Co,SELL,339,$140.02,$47467.27,USD,42.24,573.45,Joint,BRK001,NYSE,2024-06-28T11:16:31Z,Dollar cost averaging,low
TXN000492,ACC-801442,CUST_14,15/12/2024,17-Dec-2024,SPY,SPDR S&P 500 ETF,SELL,142,423.83,60183.18,USD,15.50,1101.83,Retirement,BRK005,NYSE ARCA,2024-12-15T09:37:58Z,,Medium
TXN000493,ACC-838889,CUST_457,02/20/2024,,BOND_10Y,US Treasury 10 Year,DIVIDEND,792,2.424,"$1,919.47",USD,43.05,0.00,Joint,BRK002,BOND,2024-02-20T11:12:26Z,Dollar cost averaging,Low
TXN000494,ACC-570267,CUST_645,2024.03.01,2024-03-04,MSFT,Microsoft Corporation,SELL,141,$320.03,45124.54,USD,39.84,256.38,Joint,BRK001,NASDAQ,2024-03-01T15:31:43Z,Risk management,Very High
TXN000495,ACC-559008,CUST_769,2024.09.17,09-19-2024,BOND_10Y,US Treasury 10 Year,SELL,82,$96.8407,$7940.93,USD,33.59,40.76,Joint,BRK004,BOND,2024-09-17T13:19:54Z,,Med
TXN000496,ACC-279420,CUST_230,01-24-2024,26/01/2024,WFC,Wells Fargo & Co,BUY,405,$40.4087,"$-16,365.52",USD,7.58,,Retirement,BRK002,NYSE,2024-01-24T10:00:41Z,Market timing,Med
TXN000497,ACC-839730,CUST_906,08-10-2024,11-10-2024,PFE,Pfizer Inc,BUY,30,28.246,$-847.39,USD,36.30,0.00,Individual,BRK003,NYSE,2024-10-08T13:11:16Z,Risk management,Very High
TXN000498,ACC-821541,CUST_392,30-11-2024,,NFLX,Netflix Inc,DIVIDEND,614,1.110179,$681.65,USD,27.11,0.00,Corporate,BRK003,NASDAQ,2024-11-30T15:09:28Z,,Very High
TXN000499,ACC-602275,CUST_96,10/09/2024,09-11-2024,ETH-USD,Ethereum USD,BUY,9.433607,3139.316,-29615.07,USD,14.02,,Corporate,BRK001,CRYPTO,2024-09-10T11:56:11Z,Quarterly rebalancing,
TXN000500,ACC-175548,CUST_437,05 May 2024,,ORCL,Oracle Corporation,DIVIDEND,152,$3.65,$554.66,USD,11.86,0.00,Individual,BRK005,NYSE,2024-05-05T15:24:01Z,,Medium
TXN000501,ACC-907526,CUST_86,17/05/2024,,XOM,Exxon Mobil Corp,DIVIDEND,59,4.79,$282.75,USD,10.32,0.00,Corporate,BRK001,NYSE,2024-05-17T11:30:48Z,Portfolio diversification,Very High
TXN000502,ACC-262018,CUST_250,29-01-2024,,XOM,Exxon Mobil Corp,DIVIDEND,894,0.32,284.45,USD,32.23,0.00,Individual,BRK005,NYSE,2024-01-29T11:00:58Z,,low
TXN000503,ACC-470472,CUST_672,05-26-2024,,ORCL,Oracle Corporation,DIVIDEND,955,$3.6028,$3440.65,USD,50.08,0.00,Trust,BRK002,NYSE,2024-05-26T12:06:18Z,Market timing,Medium
TXN000504,ACC-188923,CUST_918,23/01/2024,26/01/2024,META,Meta Platforms Inc,SELL,77,$301.91,$23247.45,USD,49.66,334.10,Corporate,BRK003,NASDAQ,2024-01-23T13:58:31Z,Dollar cost averaging,Medium
TXN000505,ACC-255863,CUST_797,01/12/2024,04 December 2024,SPY,SPDR S&P 500 ETF,BUY,58,$481.4650,"-27,924.97",USD,33.89,0.00,Corporate,BRK002,NYSE ARCA,2024-12-01T14:08:11Z,Tax loss harvesting,Medium
TXN000506,ACC-827104,CUST_997,30-Jul-2024,,AMZN,Amazon.com Inc,DIVIDEND,442,2.151,950.93,USD,29.86,0.00,Joint,BRK004,NASDAQ,2024-07-30T12:24:05Z,Dividend reinvestment,Med
TXN000507,ACC-346617,CUST_371,01-02-2024,04/01/2024,NFLX,Netflix Inc,BUY,31,488.14,-15132.20,USD,50.57,0.00,Corporate,BRK002,NASDAQ,2024-01-02T16:09:53Z,Dividend reinvestment,
TXN000508,ACC-158579,CUST_765,03/11/2024,,JNJ,Johnson & Johnson,DIVIDEND,800,$0.23,183.28,USD,53.25,0.00,Corporate,BRK001,NYSE,2024-03-11T10:30:53Z,Rebalancing,Medium
TXN000509,ACC-182830,CUST_251,2024-02-09,10 February 2024,GLD,SPDR Gold Shares,SELL,384,$209.74,80541.05,USD,31.37,970.74,Corporate,BRK004,NYSE ARCA,2024-02-09T13:07:09Z,,Low
TXN000510,ACC-627743,CUST_165,2024.01.06,08-01-2024,DIS,The Walt Disney Company,SELL,257,112.575,$28931.65,USD,20.30,548.88,Corporate,BRK001,NYSE,2024-01-06T15:08:47Z,,Med
TXN000511,ACC-329540,CUST_402,04/04/2024,,DIS,The Walt Disney Company,DIVIDEND,370,$3.30,$1220.35,USD,25.25,,Trust,BRK002,NYSE,2024-04-04T14:41:27Z,,Low
TXN000512,ACC-732490,CUST_798,2024-06-20,06/21/2024,JPM,JPMorgan Chase & Co,SELL,6,148.476398,$890.86,USD,42.83,11.83,Individual,BRK002,NYSE,2024-06-20T10:36:36Z,,
TXN000513,ACC-150382,CUST_323,17-02-2024,02-19-2024,AAPL,Apple Inc,SELL,201,165.724,"33,310.45",USD,41.28,517.64,Individual,BRK003,NASDAQ,2024-02-17T10:32:51Z,Long-term investment,low
TXN000514,ACC-600121,CUST_601,20-01-2024,01/21/2024,META,Meta Platforms Inc,BUY,119,$342.9227,"$-40,807.81",USD,49.22,0.00,Retirement,BRK002,NASDAQ,2024-01-20T14:28:50Z,,Med
TXN000515,ACC-551832,CUST_41,2024.12.30,01/02/2025,JPM,JPMorgan Chase & Co,BUY,291,$178.32,"-51,891.30",USD,36.39,,Trust,BRK001,NYSE,2024-12-30T11:49:55Z,,Low
TXN000516,ACC-428957,CUST_174,31/05/2024,06/02/2024,MSFT,Microsoft Corporation,SELL,364,$308.5361,"112,307.13",USD,43.60,1358.79,Corporate,BRK004,NASDAQ,2024-05-31T10:36:31Z,,High
TXN000517,ACC-528902,CUST_878,13/11/2024,16-Nov-2024,ETH-USD,Ethereum USD,SELL,6.822327,$2747.37,"$18,743.43",USD,30.30,339.88,Individual,BRK005,CRYPTO,2024-11-13T12:44:52Z,Rebalancing,Low
TXN000518,ACC-494077,CUST_163,2024.10.18,10/20/2024,NFLX,Netflix Inc,BUY,240,402.340694,-96561.77,USD,37.12,0.00,Trust,BRK001,NASDAQ,2024-10-18T11:46:06Z,Dividend reinvestment,Medium
TXN000519,ACC-167603,CUST_325,24 June 2024,,NVDA,NVIDIA Corporation,DIVIDEND,167,1.464,244.49,USD,6.91,,Retirement,BRK004,NASDAQ,2024-06-24T12:20:36Z,,High
TXN000520,ACC-947808,CUST_371,08 August 2024,2024.08.09,NVDA,NVIDIA Corporation,BUY,326,534.924055,-174385.24,USD,13.81,0.00,Retirement,BRK001,NASDAQ,2024-08-08T15:05:19Z,Portfolio diversification,
TXN000521,ACC-372050,CUST_189,01/28/2024,30/01/2024,CRM,Salesforce Inc,SELL,483,215.89,$104274.11,USD,25.96,1598.78,Retirement,BRK004,NYSE,2024-01-28T15:52:00Z,Market timing,MEDIUM
TXN000522,ACC-857830,CUST_684,23/10/2024,,SPY,SPDR S&P 500 ETF,DIVIDEND,801,$3.74,"2,995.66",USD,41.84,0.00,Corporate,BRK001,NYSE ARCA,2024-10-23T16:59:09Z,Tax loss harvesting,High
TXN000523,ACC-857371,CUST_4,18/08/2024,08/21/2024,XOM,Exxon Mobil Corp,SELL,382,95.912,$36638.44,USD,53.95,483.31,Retirement,BRK005,NYSE,2024-08-18T12:22:13Z,Quarterly rebalancing,low
TXN000524,ACC-488241,CUST_834,2024-07-05,06 July 2024,WFC,Wells Fargo & Co,SELL,234,47.98,11226.91,USD,25.70,195.60,Trust,BRK005,NYSE,2024-07-05T10:59:11Z,Tax loss harvesting,MEDIUM
TXN000525,ACC-669128,CUST_447,14-07-2024,,NFLX,Netflix Inc,DIVIDEND,497,$3.21,"1,593.94",USD,40.10,0.00,Individual,BRK001,NASDAQ,2024-07-14T10:41:01Z,Dividend reinvestment,Medium
TXN000526,ACC-754128,CUST_950,10/05/2024,06-10-2024,XOM,Exxon Mobil Corp,SELL,109,116.292631,$12675.90,USD,16.14,135.84,Retirement,BRK004,NYSE,2024-10-05T14:50:58Z,,Medium
TXN000527,ACC-492842,CUST_801,24-04-2024,,BAC,Bank of America Corp,DIVIDEND,908,$4.5231,"$4,106.97",USD,50.47,0.00,Retirement,BRK001,NYSE,2024-04-24T09:00:01Z,,low
TXN000528,ACC-699982,CUST_441,2024.05.03,,NVDA,NVIDIA Corporation,DIVIDEND,898,0.352747,316.77,USD,51.60,,Trust,BRK002,NASDAQ,2024-05-03T11:25:57Z,Rebalancing,low
TXN000529,ACC-940089,CUST_130,09/15/2024,,XOM,Exxon Mobil Corp,DIVIDEND,913,$3.83,3501.03,USD,50.83,,Joint,BRK002,NYSE,2024-09-15T12:05:05Z,,MEDIUM
TXN000530,ACC-841947,CUST_557,2024.02.10,,AAPL,Apple Inc,DIVIDEND,514,3.208869,"$1,649.36",USD,43.88,0.00,Retirement,BRK002,NASDAQ,2024-02-10T13:12:34Z,Year-end selling,Very High
TXN000531,ACC-388321,CUST_85,2024-03-14,,XOM,Exxon Mobil Corp,DIVIDEND,163,2.349726,$383.01,USD,34.79,0.00,Individual,BRK002,NYSE,2024-03-14T13:57:11Z,,
TXN000532,ACC-318074,CUST_401,21 February 2024,02/23/2024,PEP,PepsiCo Inc,BUY,215,164.206,$-35304.27,USD,23.76,0.00,Corporate,BRK004,NASDAQ,2024-02-21T11:19:00Z,Quarterly rebalancing,High
TXN000533,ACC-459462,CUST_356,2024-09-04,,META,Meta Platforms Inc,DIVIDEND,998,$0.70,$694.42,USD,35.31,0.00,Joint,BRK001,NASDAQ,2024-09-04T11:13:55Z,Profit taking,Med
TXN000534,ACC-187496,CUST_746,20/12/2024,21-Dec-2024,BAC,Bank of America Corp,SELL,334,$39.1617,"13,080.00",USD,19.72,162.68,Joint,BRK004,NYSE,2024-12-20T13:11:12Z,Year-end selling,Very High
TXN000535,ACC-207892,CUST_598,27-10-2024,2024.10.29,META,Meta Platforms Inc,BUY,217,$332.43,"-72,137.01",USD,34.82,0.00,Corporate,BRK003,NASDAQ,2024-10-27T15:27:12Z,Tax loss harvesting,Medium
TXN000536,ACC-135399,CUST_982,18-09-2024,21-Sep-2024,GLD,SPDR Gold Shares,SELL,59,$195.9323,$11560.00,USD,14.00,194.94,Corporate,BRK002,NYSE ARCA,2024-09-18T12:42:23Z,Estate planning,Medium
TXN000537,ACC-110100,CUST_327,2024-12-18,21-Dec-2024,JNJ,Johnson & Johnson,SELL,288,$167.97,"48,376.77",USD,8.31,395.85,Retirement,BRK001,NYSE,2024-12-18T13:45:38Z,Estate planning,Med
TXN000538,ACC-815267,CUST_775,10-Aug-2024,11 August 2024,DIS,The Walt Disney Company,SELL,141,99.960,$14094.29,USD,26.06,106.65,Corporate,BRK005,NYSE,2024-08-10T12:36:01Z,,low
TXN000539,ACC-584202,CUST_292,2024.03.08,,GOOGL,Alphabet Inc Class A,DIVIDEND,90,$1.75,$157.79,USD,5.81,0.00,Trust,BRK001,NASDAQ,2024-03-08T13:17:20Z,Dividend reinvestment,low
TXN000540,ACC-149359,CUST_403,01 June 2024,,EUR/USD,Euro US Dollar,DIVIDEND,174,$4.2311,736.21,USD,51.89,0.00,Individual,BRK001,FOREX,2024-06-01T09:52:00Z,,Very High
TXN000541,ACC-192292,CUST_196,2024-07-07,,ORCL,Oracle Corporation,DIVIDEND,315,4.428265,"$1,394.90",USD,7.15,0.00,Individual,BRK003,NYSE,2024-07-07T13:21:44Z,Estate planning,Medium
TXN000542,ACC-244455,CUST_598,08/23/2024,2024.08.26,AMZN,Amazon.com Inc,SELL,343,$165.4761,$56758.32,USD,11.12,775.79,Trust,BRK003,NASDAQ,2024-08-23T16:14:05Z,,MEDIUM
TXN000543,ACC-470157,CUST_572,05-04-2024,,JNJ,Johnson & Johnson,BUY,109,159.892,"$-17,428.24",USD,5.66,0.00,Retirement,BRK004,NYSE,2024-05-04T12:31:06Z,,low
TXN000544,ACC-426972,CUST_726,20/08/2024,,NFLX,Netflix Inc,DIVIDEND,183,$1.1720,214.48,USD,23.18,0.00,Trust,BRK005,NASDAQ,2024-08-20T12:49:25Z,,Med
TXN000545,ACC-422066,CUST_975,10/22/2024,10/25/2024,AMZN,Amazon.com Inc,SELL,458,149.622498,68527.10,USD,28.04,832.17,Joint,BRK004,NASDAQ,2024-10-22T13:07:59Z,Tax loss harvesting,MEDIUM
TXN000546,ACC-257936,CUST_407,2024.09.14,,GBP/USD,British Pound US Dollar,SELL,61282,1.277,"78,272.98",USD,7.46,1480.95,Retirement,BRK003,FOREX,2024-09-14T15:11:38Z,,Very High
TXN000547,ACC-643810,CUST_444,2024-02-25,02/26/2024,XOM,Exxon Mobil Corp,BUY,19,96.328444,"-1,830.24",USD,33.76,0.00,Retirement,BRK001,NYSE,2024-02-25T10:17:14Z,Year-end selling,Med
TXN000548,ACC-330569,CUST_752,20-12-2024,21-Dec-2024,EUR/USD,Euro US Dollar,BUY,380070,1.09,-416018.14,USD,34.82,0.00,Individual,BRK001,FOREX,2024-12-20T16:47:19Z,Year-end selling,High
TXN000549,ACC-172828,CUST_171,05-Apr-2024,06 April 2024,CRM,Salesforce Inc,SELL,11,234.233804,$2576.57,USD,13.88,15.86,Individual,BRK005,NYSE,2024-04-05T16:37:00Z,Profit taking,MEDIUM
TXN000550,ACC-147371,CUST_839,09-01-2024,10/01/2024,DIS,The Walt Disney Company,BUY,52,$108.2577,"-5,629.40",USD,20.23,,Corporate,BRK004,NYSE,2024-01-09T14:34:16Z,Dollar cost averaging,HIGH
TXN000551,ACC-469755,CUST_309,29-Dec-2024,,CRM,Salesforce Inc,DIVIDEND,927,4.34,"$4,022.37",USD,47.18,0.00,Trust,BRK001,NYSE,2024-12-29T09:09:26Z,Quarterly rebalancing,
TXN000552,ACC-356238,CUST_592,2024.12.22,2024.12.23,QQQ,Invesco QQQ Trust,BUY,495,413.873375,"-204,867.32",USD,18.70,0.00,Joint,BRK004,NASDAQ,2024-12-22T11:16:58Z,Tax loss harvesting,Med
TXN000553,ACC-389666,CUST_317,2024-04-07,,GLD,SPDR Gold Shares,DIVIDEND,904,3.10,"2,802.94",USD,26.67,0.00,Trust,BRK005,NYSE ARCA,2024-04-07T13:07:00Z,Quarterly rebalancing,MEDIUM
TXN000554,ACC-648600,CUST_990,28/05/2024,2024-05-30,WFC,Wells Fargo & Co,SELL,112,$44.0772,4936.64,USD,19.15,28.62,Corporate,BRK001,NYSE,2024-05-28T14:42:53Z,,low
TXN000555,ACC-467230,CUST_900,25/05/2024,,MSFT,Microsoft Corporation,DIVIDEND,800,1.063964,851.17,USD,34.26,0.00,Individual,BRK003,NASDAQ,2024-05-25T09:30:59Z,Estate planning,Very High
TXN000556,ACC-202905,CUST_915,13-05-2024,15-May-2024,SLV,iShares Silver Trust,SELL,72,28.043802,2019.15,USD,39.17,14.21,Joint,BRK002,NYSE ARCA,2024-05-13T13:05:19Z,Quarterly rebalancing,
TXN000557,ACC-494228,CUST_802,08/11/2024,,AMZN,Amazon.com Inc,DIVIDEND,370,$2.57,$950.42,USD,39.26,0.00,Corporate,BRK004,NASDAQ,2024-08-11T15:29:26Z,Portfolio diversification,MEDIUM
TXN000558,ACC-541365,CUST_91,12-03-2024,14/03/2024,PEP,PepsiCo Inc,BUY,461,172.418,"-79,484.60",USD,33.28,0.00,Corporate,BRK001,NASDAQ,2024-03-12T11:25:42Z,,low
TXN000559,ACC-188771,CUST_57,05/18/2024,,SPY,SPDR S&P 500 ETF,DIVIDEND,347,2.870673,996.12,USD,39.53,0.00,Individual,BRK001,NYSE ARCA,2024-05-18T09:44:13Z,Risk management,Med
TXN000560,ACC-808502,CUST_656,20-03-2024,21 March 2024,XOM,Exxon Mobil Corp,SELL,103,$110.59,"11,390.93",USD,10.74,0.00,Joint,BRK001,NYSE,2024-03-20T10:15:13Z,,Med
TXN000561,ACC-227728,CUST_308,26 July 2024,29-07-2024,META,Meta Platforms Inc,BUY,349,323.25,-112815.29,USD,26.96,0.00,Joint,BRK001,NASDAQ,2024-07-26T11:40:01Z,,low
TXN000562,ACC-833613,CUST_560,12 April 2024,13 April 2024,EUR/USD,Euro US Dollar,SELL,154274,1.075714,$165954.66,USD,24.56,1096.97,Trust,BRK004,FOREX,2024-04-12T09:18:29Z,,High
TXN000563,ACC-708738,CUST_311,18 January 2024,20 January 2024,GOOGL,Alphabet Inc Class A,SELL,82,136.614,"$11,202.37",USD,22.89,140.57,Corporate,BRK005,NASDAQ,2024-01-18T10:11:41Z,,low
TXN000564,ACC-581801,CUST_733,12-03-2024,,PEP,PepsiCo Inc,DIVIDEND,453,0.434,$196.71,USD,46.97,0.00,Trust,BRK004,NASDAQ,2024-03-12T11:36:45Z,Estate planning,HIGH
TXN000565,ACC-439818,CUST_603,24-Oct-2024,,GLD,SPDR Gold Shares,DIVIDEND,119,0.32,38.10,USD,47.60,0.00,Retirement,BRK002,NYSE ARCA,2024-10-24T10:31:59Z,Tax loss harvesting,Medium
TXN000566,ACC-282450,CUST_746,2024.07.15,,ORCL,Oracle Corporation,BUY,20,107.514515,"-2,150.29",USD,47.34,0.00,Individual,BRK004,NYSE,2024-07-15T09:59:11Z,Year-end selling,MEDIUM
TXN000567,ACC-768357,CUST_588,10-11-2024,14-10-2024,NVDA,NVIDIA Corporation,SELL,380,$512.7483,"194,844.34",USD,13.10,3337.70,Retirement,BRK001,NASDAQ,2024-10-11T10:13:02Z,Long-term investment,Low
TXN000568,ACC-695900,CUST_560,06-Feb-2024,,META,Meta Platforms Inc,DIVIDEND,982,3.67,$3602.55,USD,31.41,0.00,Retirement,BRK002,NASDAQ,2024-02-06T14:22:39Z,,HIGH
TXN000569,ACC-755853,CUST_386,02/06/2024,,AMZN,Amazon.com Inc,DIVIDEND,170,2.54369,$432.43,USD,7.57,,Joint,BRK003,NASDAQ,2024-02-06T12:52:18Z,Dollar cost averaging,Low
TXN000570,ACC-265531,CUST_992,05/27/2024,,BOND_10Y,US Treasury 10 Year,DIVIDEND,580,$4.67,$2706.20,USD,30.00,0.00,Trust,BRK005,BOND,2024-05-27T10:37:30Z,Dollar cost averaging,Low
TXN000571,ACC-373553,CUST_206,2024-06-20,23-Jun-2024,AMZN,Amazon.com Inc,BUY,340,$176.97,"$-60,168.77",USD,50.62,0.00,Individual,BRK002,NASDAQ,2024-06-20T10:51:36Z,Year-end selling,HIGH
TXN000572,ACC-536459,CUST_613,11/09/2024,,CRM,Salesforce Inc,DIVIDEND,182,1.43,$259.44,USD,7.09,0.00,Individual,BRK004,NYSE,2024-11-09T12:41:22Z,Dollar cost averaging,Med
TXN000573,ACC-127633,CUST_793,2024.04.10,,CVX,Chevron Corporation,DIVIDEND,615,$2.46,"$1,514.53",USD,24.36,0.00,Trust,BRK002,NYSE,2024-04-10T15:35:08Z,,low
TXN000574,ACC-459793,CUST_448,01-30-2024,2024.01.31,JPM,JPMorgan Chase & Co,BUY,455,$169.90,$-77304.06,USD,45.39,,Joint,BRK005,NYSE,2024-01-30T09:55:46Z,,Low
TXN000575,ACC-559859,CUST_185,2024-05-24,25-05-2024,SPY,SPDR S&P 500 ETF,SELL,204,412.97,"84,246.21",USD,28.94,518.29,Corporate,BRK005,NYSE ARCA,2024-05-24T16:45:47Z,,Very High
TXN000576,ACC-847775,CUST_310,06-07-2024,,NFLX,Netflix Inc,DIVIDEND,964,1.410923,"$1,360.13",USD,39.89,,Joint,BRK001,NASDAQ,2024-07-06T14:57:26Z,Market timing,Low
TXN000577,ACC-243792,CUST_862,09-23-2024,,WFC,Wells Fargo & Co,DIVIDEND,175,$1.92,336.82,USD,45.82,0.00,Retirement,BRK001,NYSE,2024-09-23T16:41:48Z,Short-term trade,Very High
TXN000578,ACC-383428,CUST_285,2024.10.28,,WFC,Wells Fargo & Co,BUY,197,52.091485,$-10262.02,USD,29.77,0.00,Trust,BRK004,NYSE,2024-10-28T09:14:13Z,Quarterly rebalancing,HIGH
TXN000579,ACC-132826,CUST_555,2024-06-27,,ORCL,Oracle Corporation,DIVIDEND,394,4.621224,$1820.76,USD,50.37,0.00,Joint,BRK002,NYSE,2024-06-27T14:46:53Z,,Low
TXN000580,ACC-680170,CUST_398,13-12-2024,,NFLX,Netflix Inc,DIVIDEND,636,$3.62,"$2,304.98",USD,43.45,0.00,Corporate,BRK002,NASDAQ,2024-12-13T16:47:59Z,,low
TXN000581,ACC-387721,CUST_88,07-05-2024,,SPY,SPDR S&P 500 ETF,DIVIDEND,680,$1.4439,981.87,USD,18.44,0.00,Corporate,BRK005,NYSE ARCA,2024-05-07T10:19:36Z,,Low
TXN000582,ACC-118105,CUST_451,05 January 2024,01-08-2024,GOOGL,Alphabet Inc Class A,SELL,297,144.516653,42921.45,USD,51.94,607.55,Corporate,BRK001,NASDAQ,2024-01-05T11:16:49Z,Dollar cost averaging,HIGH
TXN000583,ACC-338466,CUST_646,30/03/2024,,NFLX,Netflix Inc,DIVIDEND,288,$0.6608,$190.31,USD,6.93,,Joint,BRK004,NASDAQ,2024-03-30T09:35:45Z,,MEDIUM
TXN000584,ACC-985974,CUST_879,2024-06-29,30 June 2024,SLV,iShares Silver Trust,BUY,40,21.13,$-845.27,USD,16.85,0.00,Corporate,BRK005,NYSE ARCA,2024-06-29T15:04:41Z,Dollar cost averaging,MEDIUM
TXN000585,ACC-926450,CUST_369,2024.06.20,,CRM,Salesforce Inc,DIVIDEND,351,$3.1474,"$1,104.73",USD,13.02,0.00,Individual,BRK003,NYSE,2024-06-20T09:06:38Z,,High
TXN000586,ACC-497242,CUST_851,2024-10-25,,CVX,Chevron Corporation,DIVIDEND,830,4.989,$4141.14,USD,8.92,0.00,Individual,BRK002,NYSE,2024-10-25T15:34:46Z,,Med
TXN000587,ACC-791218,CUST_538,23 September 2024,26-09-2024,SPY,SPDR S&P 500 ETF,SELL,169,$491.1070,$82997.07,USD,17.15,865.62,Trust,BRK003,NYSE ARCA,2024-09-23T12:28:46Z,Dividend reinvestment,Medium
TXN000588,ACC-469082,CUST_574,09/15/2024,09-18-2024,ORCL,Oracle Corporation,SELL,215,$113.4690,$24395.84,USD,16.49,483.07,Joint,BRK002,NYSE,2024-09-15T11:38:16Z,Tax loss harvesting,low
TXN000589,ACC-185465,CUST_419,03/08/2024,04/08/2024,GLD,SPDR Gold Shares,SELL,8,215.06,$1720.45,USD,13.34,28.36,Trust,BRK001,NYSE ARCA,2024-08-03T09:53:27Z,,High
TXN000590,ACC-238808,CUST_528,2024.09.28,09-30-2024,CRM,Salesforce Inc,SELL,61,256.958681,"15,674.48",USD,21.84,157.52,Joint,BRK005,NYSE,2024-09-28T09:04:47Z,Portfolio diversification,Medium
TXN000591,ACC-876677,CUST_855,11-08-2024,14/08/2024,KO,The Coca-Cola Company,SELL,302,62.237,"$18,795.60",USD,50.82,117.60,Individual,BRK005,NYSE,2024-08-11T16:24:20Z,Risk management,MEDIUM
TXN000592,ACC-910555,CUST_100,28-04-2024,,EUR/USD,Euro US Dollar,SELL,285352,1.09,"309,960.02",USD,33.99,3533.65,Corporate,BRK004,FOREX,2024-04-28T11:09:02Z,Year-end selling,MEDIUM
TXN000593,ACC-644352,CUST_285,21-Oct-2024,22-10-2024,TSLA,Tesla Inc,SELL,225,212.86,47893.91,USD,16.18,914.20,Corporate,BRK005,NASDAQ,2024-10-21T12:42:17Z,,Medium
TXN000594,ACC-128678,CUST_613,01-21-2024,22-Jan-2024,AAPL,Apple Inc,SELL,483,160.157047,"77,355.85",USD,52.39,902.93,Retirement,BRK004,NASDAQ,2024-01-21T10:45:45Z,Short-term trade,
TXN000595,ACC-617215,CUST_270,14/02/2024,,BAC,Bank of America Corp,DIVIDEND,412,4.038,$1663.59,USD,42.21,0.00,Retirement,BRK001,NYSE,2024-02-14T11:32:21Z,,MEDIUM
TXN000596,ACC-430102,CUST_914,2024.01.20,,TSLA,Tesla Inc,DIVIDEND,375,1.03,$387.36,USD,32.91,0.00,Individual,BRK001,NASDAQ,2024-01-20T11:37:24Z,Profit taking,Very High
TXN000597,ACC-608042,CUST_834,05 April 2024,04-06-2024,WFC,Wells Fargo & Co,BUY,35,35.063954,-1227.24,USD,29.53,0.00,Joint,BRK002,NYSE,2024-04-05T09:26:44Z,,High
TXN000598,ACC-607755,CUST_544,02/12/2024,04 December 2024,CRM,Salesforce Inc,SELL,323,239.217758,$77267.34,USD,24.61,943.77,Individual,BRK002,NYSE,2024-12-02T13:26:28Z,Quarterly rebalancing,Medium
TXN000599,ACC-284753,CUST_476,06/12/2024,,QQQ,Invesco QQQ Trust,DIVIDEND,181,3.89,704.28,USD,29.19,,Trust,BRK005,NASDAQ,2024-06-12T12:01:18Z,,low
TXN000600,ACC-909289,CUST_331,13-May-2024,2024.05.15,BTC-USD,Bitcoin USD,SELL,0.547279,44124.48,$24148.40,USD,29.28,351.21,Individual,BRK003,CRYPTO,2024-05-13T15:14:36Z,Risk management,HIGH
